Matiz,Saturacion,Valor,Brillo,SRE,LRE,GNL,RLNU,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,Etiqueta
0.142078,0.557381,0.611223,0.392818,0.165927,0.436071,0.336891,0.083451,0.154729,0.74557,0.091212,0.888575,0.870281,0.196326,0.566615,0.358914,0.939275,2
0.164035,0.518888,0.704567,0.596874,0.23074,0.497905,0.34883,0.205334,0.364108,0.856626,0.209745,0.834555,0.759524,0.360774,0.392666,0.192401,0.974546,2
0.024549,0.936721,0.282695,0.246449,0.185161,0.864834,0.390841,0.896702,0.439307,0.103161,0.88023,0.656304,0.647287,0.366311,0.574478,0.572606,0.72303,1
0.899606,0.449008,0.56518,0.500726,0.202008,0.590841,0.272423,0.226217,0.286625,0.473506,0.220457,0.541842,0.617784,0.188309,0.763213,0.96347,0.134683,5
0.157194,0.488216,0.802908,0.605668,0.165628,0.465897,0.275189,0.059389,0.193029,0.911983,0.062912,0.854282,0.80584,0.245103,0.505636,0.270429,0.959016,2
0.059868,0.936177,0.229502,0.187544,0.098754,0.811846,0.400742,0.827054,0.300793,0.074618,0.814554,0.705507,0.729068,0.254928,0.65173,0.669267,0.675809,1
0.148079,0.41742,0.651581,0.818125,0.610713,0.33477,0.627937,0.376847,0.656645,0.868786,0.405701,0.687459,0.587233,0.607139,0.230317,0.071268,0.98221,3
0.154954,0.537149,0.721384,0.519762,0.172531,0.53105,0.249612,0.130891,0.288782,0.854752,0.129084,0.874187,0.794163,0.327045,0.421946,0.183091,0.979512,2
0.829411,0.072815,0.108666,0.557553,0.214756,0.050529,0.899279,0.239788,0.512852,0.366711,0.297433,0.375526,0.431116,0.43566,0.364494,0.766511,0.45506,5
0.108819,0.609177,0.954095,0.695265,0.505447,0.53356,0.40273,0.343561,0.376538,0.832782,0.348192,0.692633,0.677926,0.300499,0.655197,0.34513,0.90148,4
0.143929,0.432257,0.612394,0.793285,0.634103,0.326094,0.640719,0.386371,0.67046,0.834174,0.416538,0.674109,0.580409,0.617337,0.24277,0.080743,0.977712,3
0.179443,0.742056,0.452167,0.283072,0.222487,0.466469,0.502438,0.397098,0.145063,0.393467,0.411243,0.763304,0.872321,0.100388,0.822934,0.73888,0.655702,4
0.069284,0.702867,0.965809,0.533542,0.403628,0.698199,0.254355,0.383988,0.263524,0.724154,0.37071,0.764616,0.790094,0.188065,0.787394,0.467702,0.872193,4
0.06706,0.838231,0.596649,0.322706,0.114891,0.711478,0.403939,0.663538,0.159866,0.404373,0.65756,0.85096,0.875612,0.120682,0.836236,0.55023,0.834126,1
0.150717,0.511908,0.70022,0.597808,0.303029,0.478561,0.345767,0.168224,0.351247,0.842705,0.173715,0.786369,0.739952,0.32707,0.465913,0.268667,0.948732,2
0.018261,0.924434,0.263388,0.314263,0.262935,0.799226,0.471251,0.977998,0.486321,0.121623,0.971746,0.593009,0.579978,0.410532,0.544729,0.569047,0.686337,1
0.856535,0.094526,0.070101,0.512839,0.331845,0.03337,0.938824,0.333878,0.706623,0.337561,0.396501,0.173645,0.19098,0.668804,0.205341,0.770169,0.086959,5
0.14974,0.77745,0.554962,0.485081,0.46378,0.763061,0.433656,0.814548,0.434977,0.373708,0.807338,0.589191,0.645299,0.32191,0.691853,0.634268,0.644788,4
0.156997,0.551918,0.631572,0.504017,0.195826,0.506806,0.323556,0.185096,0.32078,0.783224,0.187829,0.833655,0.788774,0.318331,0.469317,0.280996,0.95074,2
0.15726,0.53979,0.720454,0.517565,0.158002,0.532614,0.246424,0.129673,0.282169,0.854157,0.127644,0.877303,0.796206,0.324666,0.422712,0.181718,0.980097,2
0.713472,0.027197,0.043749,0.544063,0.501477,0.004397,0.983049,0.416453,0.949798,0.345292,0.485067,0.013137,0.008842,0.969627,0.008491,0.662069,0.118266,5
0.742039,0.032682,0.322622,0.841172,0.654828,0.09629,0.912502,0.523857,0.95574,0.559521,0.58516,0.08801,0.07826,0.937396,0.086893,0.592974,0.362375,5
0.861056,0.166299,0.40384,0.802476,0.644892,0.171128,0.829116,0.466194,0.763227,0.558763,0.516949,0.211689,0.219546,0.68206,0.284091,0.646151,0.395259,5
0.182252,0.756526,0.869245,0.495459,0.316087,0.988338,0.133175,0.604066,0.308191,0.546403,0.563937,0.72709,0.791828,0.209088,0.824153,0.636617,0.715152,4
0.156512,0.482622,0.49699,0.485091,0.238224,0.364748,0.474813,0.146263,0.351001,0.709271,0.164325,0.833265,0.82682,0.293057,0.465214,0.391337,0.925513,3
0.148726,0.76685,0.429474,0.162295,0.117716,0.442464,0.461752,0.27555,0.03436,0.383434,0.288646,0.844304,0.96166,0.037591,0.850487,0.758052,0.688096,4
0.162476,0.487744,0.555999,0.51435,0.152221,0.402936,0.442364,0.169499,0.398226,0.758493,0.183846,0.893243,0.795855,0.418612,0.326979,0.147235,0.99043,3
0.043307,0.872853,0.49703,0.228309,0.132223,0.682512,0.411484,0.622354,0.088158,0.323014,0.618449,0.861382,0.940805,0.03685,0.936015,0.700137,0.764272,1
0.824044,0.051493,0.286972,0.830161,0.671929,0.026952,0.969717,0.472656,0.749408,0.544004,0.54042,0.165208,0.203583,0.659581,0.225645,0.721641,0.275573,5
0.87195,0.081322,0.205217,0.708206,0.445665,0.018196,0.967492,0.40482,0.651641,0.460191,0.471458,0.218062,0.253608,0.573519,0.258938,0.724154,0.320994,5
0.072496,0.699681,0.97085,0.536915,0.377234,0.693789,0.25549,0.378989,0.259988,0.729064,0.366066,0.767976,0.79347,0.184038,0.784728,0.465091,0.875276,4
0.159316,0.573903,0.686623,0.377534,0.056394,0.523413,0.173751,0.036853,0.060635,0.798457,0.032959,0.945792,0.984565,0.089959,0.682716,0.526799,0.896319,2
0.922281,0.265853,0.259614,0.545785,0.318586,0.159296,0.79225,0.291318,0.462699,0.399962,0.337918,0.335759,0.405401,0.372998,0.490739,0.889509,0.081333,5
0.14,0.768107,0.72244,0.453464,0.298912,0.795094,0.320008,0.632271,0.312697,0.479769,0.615557,0.730382,0.784101,0.225804,0.792314,0.626324,0.709355,4
0.762918,0.031533,0.215671,0.750362,0.557829,0.046448,0.954992,0.498906,0.897312,0.483451,0.565228,0.078903,0.068878,0.882117,0.091349,0.640885,0.243935,5
0.152121,0.522019,0.71063,0.529516,0.149635,0.468868,0.332585,0.132979,0.180393,0.830645,0.138484,0.880972,0.827785,0.246599,0.530452,0.26212,0.962194,2
0.807753,0.048853,0,0.421513,0.220379,0.047324,0.894817,0.207154,0.632154,0.283941,0.26414,0.272617,0.319024,0.586337,0.256423,0.7445,0.379158,5
0.15352,0.520744,0.713973,0.534536,0.1614,0.484978,0.301506,0.119882,0.200688,0.837231,0.123096,0.855744,0.815406,0.242528,0.52087,0.302873,0.94809,2
0.164445,0.574892,0.611024,0.461062,0.176133,0.530908,0.274088,0.161806,0.325113,0.762858,0.160993,0.852523,0.799299,0.344888,0.445043,0.25899,0.959306,2
0.14106,0.388322,0.641201,0.898873,0.778412,0.259033,0.726202,0.429996,0.709465,0.874969,0.46936,0.620526,0.54218,0.634311,0.239822,0.129779,0.964451,3
0.020373,0.973342,0.299551,0.090192,0.080207,0.915945,0.24661,0.687688,0.139634,0.072973,0.658644,0.728896,0.813352,0.110716,0.825498,0.793205,0.576426,1
0.049536,0.833286,0.641355,0.353874,0.164958,0.717845,0.383504,0.634878,0.175836,0.439305,0.627251,0.82572,0.856394,0.131306,0.834678,0.532111,0.842698,1
0.877187,0.40078,0.732987,0.664658,0.258,0.785483,0.098938,0.286658,0.321764,0.596199,0.260125,0.584092,0.667179,0.186595,0.811984,0.939935,0.275713,5
0.146176,0.416576,0.605175,0.76988,0.609484,0.320936,0.606016,0.293719,0.640222,0.828427,0.321555,0.657211,0.578852,0.588684,0.246192,0.136703,0.963195,3
0.825444,0.038494,0.321802,0.879994,0.706803,0.034991,0.9613,0.46897,0.757915,0.579554,0.535681,0.189517,0.226213,0.660202,0.242092,0.6951,0.361714,5
0.843924,0.095643,0.121797,0.549916,0.345789,0.058355,0.906808,0.309268,0.650504,0.37168,0.368201,0.262115,0.299141,0.576372,0.291853,0.783437,0.199032,5
0.013314,0.899966,0.270353,0.344905,0.275111,0.732963,0.518997,0.978616,0.466703,0.151436,0.980107,0.602711,0.593882,0.384426,0.574741,0.570072,0.697879,1
0.904702,0.444367,0.749546,0.619786,0.218555,0.828782,0,0.23142,0.240469,0.584075,0.198092,0.634433,0.739034,0.11428,0.891284,0.982814,0.253855,5
0.157029,0.39653,0.712035,0.836417,0.615833,0.356435,0.532946,0.230912,0.660905,0.916097,0.252622,0.65157,0.563485,0.61664,0.209909,0.107972,0.968056,3
0.148728,0.58079,0.582291,0.321844,0.102629,0.479544,0.226647,0.027137,0.158276,0.723191,0.028048,0.909027,0.920049,0.176997,0.57303,0.439243,0.91788,2
0.16764,0.637918,0.469598,0.181085,0,0.506739,0.274437,0.118763,0.123124,0.626338,0.119405,0.999574,0.953608,0.235687,0.524558,0.305549,0.965535,2
0.08567,0.812229,0.446396,0.194769,0.160854,0.556155,0.455839,0.478102,0.099008,0.303967,0.484358,0.802926,0.898062,0.056754,0.87564,0.723354,0.702898,4
0.157479,0.441936,0.587415,0.753966,0.526615,0.322496,0.632443,0.357675,0.613719,0.808488,0.387353,0.699051,0.614842,0.562161,0.267996,0.133117,0.968472,3
0.842418,0.093188,0.102335,0.527112,0.335742,0.044261,0.925314,0.323957,0.685271,0.356705,0.384997,0.222466,0.241172,0.630984,0.243171,0.76856,0.136719,5
0.905828,0.258722,0.242892,0.540399,0.304224,0.14163,0.811848,0.29176,0.466174,0.393127,0.340433,0.337822,0.407067,0.376705,0.476537,0.887158,0.083895,5
0.026435,0.977904,0.258904,0.092203,0.068617,0.887441,0.287446,0.717459,0.163726,0.048237,0.692679,0.717463,0.79422,0.146586,0.765974,0.78879,0.56226,1
0.118377,0.720736,0.667299,0.418141,0.296865,0.580112,0.413363,0.442455,0.249148,0.550875,0.444791,0.774201,0.815232,0.205779,0.793925,0.546901,0.78858,4
0.109358,0.788061,0.514173,0.356056,0.245195,0.584989,0.487666,0.598612,0.256693,0.383701,0.605322,0.733822,0.78155,0.219112,0.763881,0.599625,0.708163,4
0.828187,0.095346,0.095311,0.509445,0.305243,0.062896,0.897595,0.291129,0.645751,0.34855,0.348958,0.264995,0.302734,0.580545,0.281096,0.795382,0.164182,5
0.094352,0.796764,0.461907,0.247787,0.182265,0.539404,0.489965,0.514742,0.127325,0.326372,0.52411,0.786378,0.874988,0.0717,0.86357,0.707795,0.71397,4
0.794582,0.041744,0.242764,0.785795,0.629162,0.002604,0.997315,0.501785,0.862744,0.50991,0.573309,0.086416,0.084002,0.82842,0.100252,0.630244,0.291474,5
0.802268,0.065226,0.086059,0.522442,0.31021,0.050462,0.914055,0.303652,0.720286,0.353029,0.363326,0.241089,0.250768,0.656027,0.23819,0.730059,0.263,5
0.897287,0.184143,0.314053,0.718594,0.513269,0.10802,0.884799,0.439959,0.726103,0.493412,0.497239,0.223436,0.218074,0.664502,0.293167,0.658763,0.310189,5
0.100185,0.735295,0.85523,0.536487,0.441653,0.911618,0.215087,0.626373,0.352048,0.555603,0.595891,0.7039,0.760822,0.235084,0.799603,0.603627,0.747584,4
0.049872,0.961726,0.237432,0.134821,0.051335,0.831369,0.367743,0.789978,0.231284,0.062779,0.774029,0.736005,0.747602,0.243773,0.670631,0.60877,0.720485,1
0.134198,0.541373,0.890581,0.884028,0.905721,0.439592,0.578831,0.505555,0.581792,0.861267,0.526266,0.51933,0.502398,0.481253,0.535594,0.318755,0.87599,4
0.152285,0.544882,0.639623,0.549462,0.284773,0.505868,0.35873,0.232504,0.387118,0.795615,0.236847,0.809912,0.746191,0.3701,0.431713,0.224022,0.96216,2
0.783811,0.067067,0.077803,0.508556,0.301969,0.052214,0.910145,0.294757,0.708436,0.344245,0.353946,0.240958,0.254705,0.649424,0.238006,0.740373,0.238877,5
0.03506,0.969377,0.313626,0.088551,0.069329,0.923325,0.232852,0.674654,0.122966,0.081197,0.644336,0.735886,0.823462,0.100675,0.839822,0.791921,0.584432,1
0.828478,0.091835,0.08649,0.499188,0.321608,0.063476,0.896598,0.289785,0.661771,0.342191,0.347504,0.253673,0.289892,0.596243,0.270793,0.796151,0.150123,5
0.165767,0.476023,0.847634,0.622923,0.13575,0.480008,0.218361,0.018956,0.178066,0.948272,0.019555,0.863367,0.809322,0.246971,0.488216,0.253056,0.964519,2
0.146928,0.613363,0.568722,0.401275,0.103691,0.436604,0.438067,0.228522,0.124984,0.703137,0.240813,0.938447,0.941137,0.146445,0.662482,0.431538,0.922678,2
0.078433,0.78171,0.487135,0.354327,0.313438,0.555971,0.527982,0.633798,0.252507,0.354803,0.645003,0.711218,0.783887,0.157404,0.806519,0.663387,0.714699,4
0.951906,0.470969,0.720951,0.569692,0.189099,0.813054,0.011587,0.222906,0.210847,0.551106,0.191142,0.62783,0.729921,0.105678,0.887683,0.992788,0.195746,5
0.109211,0.74584,0.634831,0.374891,0.257901,0.61681,0.389787,0.464475,0.226429,0.501593,0.46323,0.778373,0.831579,0.188872,0.81926,0.589687,0.751449,4
0.144155,0.688722,0.711105,0.480263,0.310675,0.546597,0.434251,0.419865,0.251923,0.610353,0.425391,0.769545,0.798987,0.205369,0.770752,0.512554,0.821894,4
0.147273,0.521649,0.650586,0.471163,0.169841,0.435171,0.330902,0.074938,0.185034,0.791949,0.082534,0.862645,0.870924,0.173448,0.5797,0.450041,0.90609,2
0.081661,0.787617,0.468901,0.226047,0.195582,0.502299,0.494227,0.450052,0.112118,0.346108,0.461697,0.818144,0.903109,0.070067,0.852418,0.678943,0.750481,4
0.255316,0.624284,0.749386,0.769114,0.916843,0.698852,0.462845,0.763156,0.588196,0.608523,0.761803,0.434415,0.511956,0.464754,0.613631,0.64513,0.569997,4
0.126957,0.635546,0.972021,0.60795,0.392012,0.622911,0.270354,0.289952,0.301472,0.811527,0.282472,0.743567,0.762305,0.235747,0.74055,0.452761,0.858761,4
0.719864,0.01519,0.026152,0.5017,0.353654,0.036396,0.933921,0.327287,0.780833,0.324392,0.389349,0.133838,0.155357,0.761803,0.141769,0.694534,0.290292,5
0.048168,0.801312,0.576486,0.359088,0.206764,0.627929,0.48131,0.676336,0.178811,0.452804,0.680501,0.840909,0.855229,0.126636,0.830015,0.501197,0.873186,1
0.028008,0.837498,0.494815,0.23582,0.148066,0.741504,0.345715,0.596965,0.1501,0.310044,0.58538,0.847822,0.93887,0.055101,0.936778,0.719139,0.754956,1
0.147664,0.620543,0.581311,0.359879,0.091635,0.472924,0.340244,0.151833,0.093815,0.705046,0.157463,0.941985,0.959525,0.125185,0.667273,0.465205,0.911991,2
0.783477,0.036626,0.248044,0.810528,0.71653,0.050126,0.956936,0.534093,0.863107,0.521911,0.601101,0.065688,0.086181,0.813244,0.131225,0.703033,0.175464,5
0.857878,0.126384,0.193991,0.628737,0.344361,0.042663,0.932279,0.348565,0.660908,0.422821,0.41057,0.282225,0.290572,0.588696,0.285742,0.713597,0.309814,5
0.052333,0.854144,0.643664,0.26791,0.064846,0.704435,0.365614,0.575268,0.051487,0.430608,0.567317,0.92452,0.947114,0.069786,0.896286,0.524846,0.873171,1
0.049677,0.967093,0.367068,0.085117,0.031965,0.955158,0.183771,0.639811,0.066307,0.111131,0.60468,0.768056,0.877056,0.064585,0.902416,0.833478,0.548029,1
0.159061,0.576418,0.609862,0.457107,0.166012,0.520172,0.287862,0.162279,0.315349,0.760824,0.162732,0.856512,0.805392,0.33676,0.451895,0.265982,0.957814,2
0.153407,0.535723,0.684259,0.486639,0.109181,0.466127,0.336799,0.133544,0.147597,0.806238,0.139387,0.905349,0.865443,0.226418,0.546523,0.297634,0.955628,2
0.065176,0.778348,0.751683,0.446701,0.20914,0.775366,0.297927,0.571845,0.185413,0.544086,0.555518,0.805417,0.868465,0.119023,0.880401,0.602359,0.803365,1
0.158689,0.427947,0.692398,0.685185,0.282899,0.404806,0.437148,0.165717,0.484929,0.882971,0.179725,0.820592,0.71915,0.47115,0.276669,0.100598,0.992696,3
0.158243,0.473127,0.575675,0.553918,0.203142,0.392433,0.466343,0.186514,0.419985,0.778854,0.202623,0.871325,0.770511,0.43148,0.316446,0.118173,0.993765,3
0.160577,0.500797,0.495388,0.514718,0.298494,0.372403,0.520551,0.240384,0.456007,0.711938,0.260533,0.81212,0.759999,0.406611,0.390857,0.247679,0.95941,3
0.154752,0.556154,0.635671,0.519344,0.235314,0.518633,0.303575,0.180135,0.355347,0.786433,0.181333,0.825697,0.777365,0.350752,0.448697,0.271743,0.953638,2
0.871342,0.192563,0.413946,0.824585,0.57236,0.119944,0.873857,0.442414,0.706332,0.567476,0.498382,0.268393,0.27103,0.616311,0.329271,0.680626,0.361426,5
0.155629,0.50133,0.814,0.58988,0.130389,0.485756,0.291181,0.10792,0.167783,0.921646,0.110665,0.906255,0.833169,0.255987,0.47873,0.207525,0.978383,2
0.0473,0.803271,0.698852,0.363333,0.146417,0.705349,0.367311,0.579347,0.132845,0.501244,0.571419,0.87594,0.892386,0.105567,0.853678,0.501603,0.876183,1
0.039223,0.999408,0.350813,0.005584,0.006895,0.968594,0.134841,0.583765,0.028739,0.07997,0.545294,0.786866,0.907445,0.046827,0.927839,0.851456,0.528864,1
0.700293,0.012637,0.330013,0.882727,0.778286,0.071139,0.941182,0.554754,1,0.581574,0.619967,0.041251,0.02371,1,0.039539,0.582104,0.326805,5
0.825094,0.078791,0.177761,0.663494,0.500565,0.038819,0.955566,0.457345,0.820257,0.435368,0.523241,0.104141,0.110237,0.790809,0.129464,0.715106,0.135271,5
0.857296,0.125735,0.344155,0.812833,0.648686,0.084298,0.915965,0.480236,0.772521,0.548024,0.541556,0.159805,0.183524,0.689661,0.238974,0.727904,0.217133,5
0.838206,0.102196,0.178208,0.63091,0.212799,0.057758,0.884002,0.212074,0.43546,0.412499,0.267999,0.467922,0.538771,0.328461,0.460454,0.801281,0.49219,5
0.159787,0.491299,0.49901,0.513463,0.26901,0.383177,0.499895,0.225714,0.431635,0.714469,0.244143,0.814571,0.777286,0.37345,0.422093,0.302205,0.946543,3
0.08487,0.691774,0.99007,0.568648,0.400413,0.677969,0.268456,0.37412,0.279134,0.75861,0.362887,0.760395,0.769426,0.205166,0.757419,0.411903,0.898033,4
0.150883,0.533301,0.668895,0.530326,0.234652,0.493277,0.316495,0.153595,0.301566,0.811384,0.156908,0.8188,0.772348,0.302377,0.477635,0.273805,0.951199,2
0.03815,0.900739,0.399344,0.339276,0.153975,0.817586,0.418823,0.877848,0.307169,0.208907,0.866286,0.676318,0.718411,0.255915,0.685556,0.655539,0.665791,1
0.16006,0.468795,0.553508,0.611558,0.369831,0.375528,0.49858,0.208942,0.505347,0.763905,0.227731,0.744838,0.659612,0.486297,0.305402,0.150466,0.968504,3
0.158362,0.428767,0.693229,0.680531,0.323058,0.409585,0.425317,0.156929,0.503985,0.882733,0.170103,0.812262,0.709403,0.480698,0.274022,0.090722,0.9935,3
0.161707,0.370444,0.766079,0.921973,0.711008,0.348516,0.552092,0.24951,0.706224,0.968084,0.272732,0.607843,0.52151,0.653824,0.186622,0.103226,0.964218,3
0.055324,0.883964,0.313697,0.350651,0.160271,0.717973,0.512398,0.928667,0.369471,0.183338,0.930324,0.670544,0.671778,0.312405,0.608262,0.558757,0.748612,1
0.165215,0.495048,0.50035,0.514349,0.263151,0.388914,0.494344,0.227991,0.421435,0.714694,0.245823,0.816324,0.781912,0.362973,0.430383,0.311667,0.944157,3
0.05251,0.872801,0.446827,0.411388,0.17049,0.826847,0.425699,0.911355,0.298502,0.256895,0.899775,0.660417,0.708005,0.248433,0.690281,0.663277,0.658021,1
0.157676,0.487939,0.793384,0.614446,0.177529,0.451131,0.31099,0.077709,0.214557,0.905764,0.083532,0.846027,0.796588,0.255739,0.506378,0.262132,0.959816,2
0.167854,0.52037,0.514017,0.468748,0.178863,0.405889,0.445386,0.181586,0.376631,0.719399,0.195971,0.873517,0.82873,0.348482,0.411043,0.280845,0.960842,3
0.152047,0.542957,0.68065,0.468368,0.117552,0.467765,0.328014,0.125098,0.144506,0.801915,0.130482,0.909817,0.862897,0.228104,0.542443,0.280474,0.96082,2
0.142645,0.538757,0.685261,0.448008,0.135682,0.460483,0.263834,0.038107,0.157042,0.806347,0.041587,0.882109,0.85012,0.224718,0.524989,0.324361,0.94768,2
0.051972,0.755002,0.835865,0.485775,0.359294,0.805984,0.27983,0.581278,0.283196,0.558173,0.561681,0.738312,0.792796,0.181424,0.835109,0.592934,0.774859,4
0.154141,0.494205,0.527797,0.535587,0.323301,0.378882,0.497667,0.214228,0.499424,0.738995,0.232794,0.79085,0.715409,0.474795,0.315712,0.166115,0.974633,3
0.13823,0.49159,0.808445,0.58164,0.225788,0.483424,0.210424,0.016296,0.229262,0.913146,0.016412,0.836198,0.791705,0.272792,0.486145,0.270813,0.955383,2
0.136419,0.337536,0.772204,0.932305,0.770867,0.324805,0.577264,0.242186,0.756181,0.980238,0.26794,0.614253,0.49862,0.716603,0.125025,0.00934,0.985369,3
0.160683,0.464319,0.503267,0.498293,0.230976,0.327769,0.526732,0.154047,0.340113,0.720902,0.176665,0.84655,0.82799,0.292254,0.458655,0.35913,0.937455,3
0.200295,0.621942,0.699938,0.740345,0.778278,0.599896,0.521988,0.712385,0.522721,0.603368,0.720959,0.488043,0.562104,0.400313,0.642533,0.633709,0.623229,4
0.086842,0.816714,0.441966,0.164471,0.150918,0.558893,0.435268,0.444049,0.07907,0.297604,0.448908,0.824757,0.924294,0.042231,0.890494,0.729999,0.709895,4
0.036999,0.896536,0.349575,0.341121,0.165996,0.758314,0.4743,0.905478,0.356189,0.190073,0.901699,0.664876,0.682254,0.302896,0.634932,0.598027,0.709855,1
0.065457,0.77947,0.638915,0.513487,0.207373,0.793334,0.387269,0.765418,0.249007,0.444048,0.753124,0.705314,0.771979,0.172222,0.81869,0.684642,0.676293,1
0.060724,0.818505,0.6737,0.40053,0.175088,0.726194,0.380054,0.642528,0.16959,0.468462,0.634169,0.823947,0.853153,0.123182,0.849214,0.533552,0.846756,1
0.145958,0.530857,0.708855,0.469888,0.144953,0.465924,0.249549,0.030969,0.169369,0.825239,0.033589,0.869825,0.840408,0.230099,0.525697,0.323284,0.944957,2
0.071014,0.933573,0.292441,0.206423,0.06864,0.875818,0.351535,0.828933,0.278006,0.105078,0.809036,0.716991,0.723594,0.272529,0.642578,0.601276,0.723662,1
0.149205,0.423288,0.638229,0.812981,0.611907,0.328613,0.639232,0.388793,0.663986,0.857243,0.418743,0.684704,0.584578,0.611325,0.232285,0.069653,0.981572,3
0.029266,0.858281,0.44011,0.245395,0.130801,0.737825,0.386116,0.669188,0.172778,0.270864,0.660318,0.811512,0.887847,0.086271,0.894906,0.699582,0.748918,1
0.164496,0.458259,0.609366,0.572167,0.244242,0.420714,0.364923,0.09386,0.472118,0.805291,0.10374,0.795524,0.711446,0.461745,0.301945,0.167378,0.973383,3
0.037146,0.86569,0.501236,0.414587,0.217859,0.849173,0.390179,0.867427,0.289663,0.292758,0.851853,0.661318,0.727616,0.220307,0.743783,0.706091,0.612937,1
0.050707,0.836941,0.554258,0.395024,0.182166,0.721259,0.470676,0.831183,0.282519,0.383716,0.829371,0.787897,0.776649,0.203688,0.765071,0.488931,0.850579,1
0.048655,0.91392,0.591606,0.16456,0.084745,0.93187,0.110032,0.506916,0.060647,0.311151,0.470293,0.836753,0.956972,0.045364,0.991466,0.769875,0.651494,1
0.141996,0.526977,0.711818,0.554124,0.169605,0.434034,0.444877,0.231578,0.189289,0.836001,0.244264,0.903622,0.857331,0.224621,0.538226,0.284887,0.962434,2
0.83838,0.152827,0.183937,0.58169,0.432092,0.095174,0.888482,0.400303,0.778631,0.398122,0.457825,0.174472,0.168588,0.740411,0.210958,0.706486,0.150329,5
0.152856,0.641867,0.466314,0.179599,0.032329,0.514925,0.269557,0.125728,0.1646,0.624295,0.125636,0.986385,0.930784,0.257396,0.507479,0.269222,0.972415,2
0.158847,0.474607,0.861302,0.62851,0.122009,0.486882,0.199764,0.010143,0.176254,0.96048,0.009661,0.864272,0.809273,0.250456,0.483803,0.243265,0.967653,2
0.14677,0.432842,0.553318,0.673937,0.510827,0.326595,0.582313,0.256432,0.569067,0.777136,0.282428,0.6998,0.635103,0.513927,0.29399,0.192477,0.956283,3
0.160634,0.503951,0.487859,0.493722,0.269697,0.373665,0.512842,0.229081,0.445235,0.704125,0.248725,0.820989,0.76362,0.406855,0.38252,0.226427,0.966336,3
0.027366,0.879111,0.340231,0.293966,0.225516,0.735951,0.463736,0.838479,0.351877,0.202105,0.835185,0.7026,0.726108,0.242531,0.735138,0.61182,0.746771,1
0.82811,0.080007,0.24414,0.765765,0.717742,0.028521,0.971074,0.491769,0.783014,0.498462,0.559956,0.099793,0.140416,0.70891,0.193148,0.742924,0.161336,5
0.197052,0.730785,0.470161,0.328792,0.239683,0.47994,0.506056,0.431728,0.167659,0.409174,0.445399,0.743612,0.849946,0.114012,0.814015,0.732507,0.651041,4
0.248204,0.61377,0.755874,0.793774,0.918501,0.681206,0.475474,0.760001,0.595281,0.626971,0.760604,0.427263,0.500865,0.470789,0.609688,0.64161,0.570626,4
0.16073,0.463317,0.57053,0.599155,0.382184,0.388263,0.459449,0.169923,0.509268,0.77607,0.185992,0.746024,0.653151,0.491314,0.298064,0.129634,0.973256,3
0.138474,0.52725,0.646832,0.455884,0.200621,0.446834,0.302222,0.059912,0.206125,0.787686,0.065673,0.85075,0.85908,0.18846,0.567997,0.442764,0.90613,2
0.147628,0.362615,0.770651,0.855832,0.680678,0.371594,0.47003,0.154096,0.703306,0.966884,0.171608,0.636966,0.530325,0.667736,0.148239,0.028079,0.983622,3
0.162464,0.452215,0.625186,0.571226,0.231297,0.411838,0.386329,0.106257,0.478817,0.819909,0.117564,0.83822,0.733224,0.48319,0.252929,0.092604,0.99359,3
0.040621,0.754349,0.838017,0.483285,0.408093,0.795377,0.284726,0.57366,0.304382,0.5627,0.555058,0.731559,0.78639,0.196334,0.828373,0.584486,0.782539,4
0.080981,0.828642,0.42377,0.101294,0.117861,0.554036,0.411403,0.392124,0.040509,0.276048,0.395905,0.847677,0.955056,0.022818,0.903267,0.748204,0.698683,4
0.112368,0.593946,0.995763,0.707467,0.495929,0.55783,0.343279,0.291248,0.369389,0.866009,0.291394,0.694771,0.692789,0.295429,0.666664,0.389376,0.879348,4
0.066188,0.953982,0.265181,0.147611,0.060145,0.867756,0.335704,0.782916,0.26177,0.076825,0.762502,0.743825,0.750872,0.256868,0.659681,0.591116,0.740426,1
0.037372,0.941494,0.276375,0.231449,0.141213,0.85917,0.389253,0.883152,0.39946,0.096277,0.866911,0.670093,0.665477,0.341188,0.589768,0.591926,0.713356,1
0.770109,0.038474,0.285311,0.85596,0.763055,0.044544,0.966521,0.562611,0.888414,0.553944,0.631172,0.045699,0.06069,0.848322,0.105112,0.681402,0.180101,5
0.053925,0.785171,0.627769,0.506915,0.218339,0.805848,0.383676,0.779195,0.262867,0.430238,0.765879,0.694813,0.764722,0.180978,0.811172,0.696899,0.659279,1
0.027076,0.891452,0.29094,0.315152,0.252552,0.716341,0.50589,0.908444,0.41039,0.170636,0.909651,0.651812,0.657491,0.313446,0.658319,0.589312,0.722154,1
0.160442,0.472398,0.489676,0.540673,0.293028,0.337346,0.546738,0.211495,0.442787,0.713121,0.234815,0.788345,0.730117,0.411507,0.349981,0.247501,0.955281,3
0.055096,0.77082,0.670788,0.495925,0.20241,0.76549,0.379203,0.701361,0.22969,0.479933,0.690285,0.748242,0.807026,0.158698,0.841231,0.644095,0.732609,1
0.187717,0.750867,0.441813,0.259977,0.181392,0.464899,0.495537,0.380641,0.111682,0.384799,0.394449,0.785581,0.897782,0.080362,0.838361,0.750761,0.653568,4
